Title ID	PSN Name	Region	Match Type	Redump Title	Serial
NPJJ00758	Reverthion	JP	exact	Reverthion	SLPS-00143
NPJJ00759	Kumitate Battle: Kuttu Ketto	JP	exact	Kumitate Battle Kuttu Ketto	SLPS-01208
NPJJ00760	Omise de Tensyu	JP	fuzzy:0.93	Omise de Tenshu	SLPS-01876
NPJJ00761	Advanced V.G. 2	JP	exact	Advanced V.G. 2	SLPM-80311 / SLPS-01318
NPJJ00762	EXECTOR	JP	exact	Exector	SLPS-00091
NPJJ00763	Nekketsu Oyako	JP	exact	Nekketsu Oyako	SLPS-00006
NPJJ00764	Puyo Puyo Tsuu Ketteiban	JP	exact	Puyo Puyo Tsuu: Ketteiban	SCPS-45002 / SLPS-00530 / SLPS-91194
NPJJ00768	Puyo Puyo~n: Kakkun to Issho	JP	fuzzy:0.87	Puyo Puyoon: Car-kun to Issho	SLPS-02412
NPEE00001	Crash Bandicoot	EU	exact	Crash Bandicoot (EDC)	SCES-00344
NPEE00002	Syphon Filter	EU	exact	Syphon Filter	SCES-01910 / SCES-01911 / SCES-01912 / SCES-01913 / SCES-01914
NPEE00004	WipEout	EU	exact	WipEout	SCES-00010
NPEE00006	Medievil	EU	exact	MediEvil | MediEvil (Beta 8)	SCES-00311 / SCES-01492 / SCES-01493 / SCES-01494 / SCES-01495
NPEE00007	Jumping Flash	EU	exact	Jumping Flash!	SCES-00003
NPEE00008	Crash Bandicoot 2: Cortex Strikes Back	EU	exact	Crash Bandicoot 2: Cortex Strikes Back	SCES-00967
NPEE00014	Crash Bandicoot 3: Warped (Spanish)	EU	exact	Crash Bandicoot 3: Warped	SCES-01420
NPEE00023	Syphon Filter 3	EU	exact	Syphon Filter 3	SCES-03697 / SCES-03698 / SCES-03699 / SCES-03700
NPEE00025	Everybody’s Golf 2	EU	exact	Everybody's Golf 2	SCES-02146
NPEE00026	Crash Team Racing	EU	fuzzy:0.93	CTR: Crash Team Racing (EDC)	SCES-02105
NPEE00027	Cool Boarders	EU	exact	Cool Boarders	SCES-00568
NPEE00030	Kula World	EU	fuzzy:0.73	Ducati World	SLES-02821 / SLES-03377
NPEE00031	Motor Toon Grand Prix 2	EU	exact	Motor Toon Grand Prix 2	SCES-00245
NPEE00038	Kurushi Final: Mental Blocks	EU	fuzzy:0.90	Kurushi Final	SCES-02009 / SCES-02010 / SCES-02011 / SCES-02012 / SCES-02013
NPEE00039	Destruction Derby	EU	exact	Destruction Derby	SCES-00008
NPEE00040	Cool Boarders 2	EU	exact	Cool Boarders 2	SCES-00992
NPEE00044	Vib-Ribbon	EU	exact	Vib-Ribbon	SCES-02873
NPEE00049	Twisted Metal	EU	exact	Twisted Metal	SCES-00061
NPEE00051	G-Police	EU	exact	G-Police (Demo) | G-Police (Disc 1) | G-Police (Disc 2)	SLED-01034 / SLES-00082 / SLES-00853 / SLES-00854 / SLES-00855 / SLES-00856 / SLES-10082 / SLES-10853 / SLES-10854 / SLES-10855 / SLES-10856
NPEE00052	Syphon Filter 2	EU	exact	Syphon Filter 2 (Disc 1) | Syphon Filter 2 (Disc 1) (EDC) | Syphon Filter 2 (Disc 1) (Rev 1) | Syphon Filter 2 (Disc 2)	SCES-02285 / SCES-02286 / SCES-02287 / SCES-02288 / SCES-12285 / SCES-12286 / SCES-12287 / SCES-12288
NPEE00053	Um Jammer Lammy	EU	exact	Um Jammer Lammy	SCES-01753
NPEE00054	Jet Rider	EU	exact	Jet Rider	SCES-00566
NPEE00055	Jet Rider 2	EU	exact	Jet Rider 2	SCES-01045
NPEE00056	Wild Arms	EU	exact	Wild Arms	SCES-00321 / SCES-01171 / SCES-01172 / SCES-01173 / SCES-01174
NPEE00057	Rally Cross	EU	exact	Rally Cross	SCES-00408
NPEE00062	Warhawk	EU	fuzzy:0.88	Warhawk: The Red Mercury Missions	SCES-00062
NPEE00074	Spyro 2: Gateway to Glimmer	EU	exact	Spyro 2: Gateway to Glimmer	SCES-02104
NPEE00075	Spyro: Year of The Dragon	EU	exact	Spyro: Year of the Dragon	SCES-02835
NPEE00076	Spyro the Dragon	EU	exact	Spyro the Dragon	SCES-01438
NPEF00001	Populous The Beginning	EU	exact	Populous: The Beginning	SLES-01760
NPEF00002	Actua Golf 3	EU	exact	Actua Golf 3	SLES-01042
NPEF00003	Actua Tennis	EU	exact	Actua Tennis	SLES-00265 / SLES-01396
NPEF00004	Hardcore 4×4	EU	fuzzy:0.92	Hardcore 4x4	SLES-00261
NPEF00005	Judge Dredd	EU	exact	Judge Dredd	SLES-00755
NPEF00006	Loaded	EU	exact	Loaded	SLES-00013
NPEF00007	N2O	EU	fuzzy:0.88(diff region)	N2O: Nitrous Oxide	SLES-00809 / SLUS-00637
NPEF00008	Motorhead	EU	exact	Motorhead	SLES-00556
NPEF00009	Reloaded	EU	fuzzy:0.94	Re-Loaded	SLES-00537
NPEF00011	Tomb Raider	EU	exact	Tomb Raider | Tomb Raider (Demo) | Tomb Raider (EDC)	SLED-00571 / SLES-00024 / SLES-00485 / SLES-00486
NPEF00012	Tomb Raider 2	EU	exact(other region)	Tomb Raider 2	SLPM-80168 / SLPS-01200 / SLPS-91119 / SLPS-91434
NPEF00013	Bishi Bashi Special	EU	exact	Bishi Bashi Special	SLES-02537
NPEF00015	Theme Hospital	EU	exact	Theme Hospital	SLES-00627
NPEF00016	Fade to Black	EU	exact	Fade to Black | Fade to Black (SLES-00339)	SLES-00209 / SLES-00339
NPEF00020	SHEEP	EU	exact	Sheep	SLES-02218
NPEF00021	Driver	EU	exact	Driver | Driver (Demo)	SLED-01817 / SLES-01816 / SLES-01975 / SLES-01976 / SLES-01977 / SLES-01978
NPEF00022	Tom Clancy’s Rainbow Six	EU	exact	Tom Clancy's Rainbow Six	SLES-01136 / SLES-02372
NPEF00023	Rayman	EU	exact	Rayman (EDC)	SLES-00049
NPEF00024	Reel Fishing	EU	exact	Reel Fishing	SLES-01727
NPEF00027	Street Skater	EU	exact	Street Skater	SLES-01759
NPEF00028	Command & Conquer: Red Alert	EU	exact	Command & Conquer: Red Alert (Disc 1) (Allies) | Command & Conquer: Red Alert (Disc 2) (Soviet)	SLES-00949 / SLES-10949
NPEF00029	Command & Conquer	EU	exact	Command & Conquer | Command & Conquer (Disc 1) (GDI) | Command & Conquer (Disc 2) (NOD)	SLED-00652 / SLES-00530 / SLES-00531 / SLES-10530 / SLES-10531
NPEF00036	Metal Gear Solid	EU	exact	Metal Gear Solid (Demo 1) | Metal Gear Solid (Demo 2) | Metal Gear Solid (Disc 1) | Metal Gear Solid (Disc 1) (Rev 1) | Metal Gear Solid (Disc 2) | Metal Gear Solid (Disc 2) (Rev 1)	SLED-01400 / SLED-01775 / SLES-01370 / SLES-01506 / SLES-01507 / SLES-01508 / SLES-01734 / SLES-11370 / SLES-11506 / SLES-11507 / SLES-11508 / SLES-11734
NPEF00037	International Track & Field	EU	exact	International Track & Field	SLES-00333
NPEF00038	Silent Hill	EU	exact	Silent Hill | Silent Hill (Demo)	SLED-01735 / SLED-01774 / SLED-02186 / SLES-01514
NPEF00039	Syndicate Wars	EU	exact	Syndicate Wars	SLES-00212 / SLES-00213
NPEF00040	Theme Park	EU	exact	Theme Park	SLES-00072
NPEF00042	Command & Conquer: Red Alert Retaliation	EU	exact	Command & Conquer: Red Alert: Retaliation (Disc 1) (Allies) | Command & Conquer: Red Alert: Retaliation (Disc 2) (Soviet)	SLES-01343 / SLES-11343
NPEF00043	Spin Jam	EU	exact	Spin Jam	SLES-02790
NPEF00045	Street Fighter Alpha: Warriors’ Dreams	EU	exact	Street Fighter Alpha: Warriors' Dreams	SLES-00199
NPEF00046	The Little Mermaid II	EU	fuzzy:0.92	Disney's The Little Mermaid II	SCES-03032
NPEF00047	Disney’s Hercules	EU	fuzzy:0.90(diff region)	Disney's Hercules Action Game | Disney's Hercules Action Game (Rerelease)	SLUS-00529 / SLUS-01029
NPEF00048	Street Skater 2 (EN/FR/DE)	EU	exact	Street Skater 2	SLES-02703
NPEF00049	Hi-Octane (EN/FR/DE/ES)	EU	exact	Hi-Octane	SLES-00115
NPEF00050	Magic Carpet	EU	exact	Magic Carpet	SLES-00211
NPEF00051	Castlevania: Symphony of the Night	EU	exact	Castlevania: Symphony of the Night	SLES-00524
NPEF00054	Suikoden	EU	exact	Suikoden	SLES-00527
NPEF00056	James Pond 2: Codename Robocod	EU	fuzzy:0.93	Robocod: James Pond II	SLES-04112
NPEF00057	Constructor	EU	exact	Constructor	SLES-00927 / SLES-01428
NPEF00058	Creatures 3: Raised in Space	EU	fuzzy:0.96	Creatures: Raised in Space	SLES-04111
NPEF00059	Crisis Beat	EU	exact	Crisis Beat	SLES-02793
NPEF00060	Guilty Gear	EU	exact	Guilty Gear	SLES-02494
NPEF00062	Future Cop: LAPD	EU	fuzzy:0.92	Future Cop: L.A.P.D. | Future Cop: L.A.P.D. (Demo)	SLED-01509 / SLES-01449 / SLES-01482
NPEF00063	Championship Bass	EU	exact	Championship Bass	SLES-02775
NPEF00068	Extreme Pinball	EU	exact	Extreme Pinball	SLES-00206
NPEF00069	Final Fantasy VII	EU	exact	Final Fantasy VII (Disc 1) | Final Fantasy VII (Disc 2) | Final Fantasy VII (Disc 3)	SCES-00867 / SCES-00868 / SCES-00869 / SCES-00900 / SCES-10867 / SCES-10868 / SCES-10869 / SCES-10900 / SCES-20867 / SCES-20868 / SCES-20869 / SCES-20900
NPEF00070	Final Fantasy VIII	EU	exact	Final Fantasy VIII (Demo 1) | Final Fantasy VIII (Demo 2) | Final Fantasy VIII (Demo) | Final Fantasy VIII (Disc 1) | Final Fantasy VIII (Disc 2) | Final Fantasy VIII (Disc 3) | Final Fantasy VIII (Disc 4)	SCED-02062 / SCES-02080 / SCES-12080 / SCES-22080 / SCES-32080 / SLED-02258 / SLED-02259 / SLED-02262 / SLES-02080 / SLES-02081 / SLES-02082 / SLES-02083 / SLES-02084 / SLES-12080 / SLES-12081 / SLES-12082 / SLES-12083 / SLES-12084 / SLES-22080 / SLES-22081 / SLES-22082 / SLES-22083 / SLES-22084 / SLES-32080 / SLES-32081 / SLES-32082 / SLES-32083 / SLES-32084
NPEF00071	Final Fantasy IX	EU	exact	Final Fantasy IX (Disc 1) | Final Fantasy IX (Disc 2) | Final Fantasy IX (Disc 3) | Final Fantasy IX (Disc 4)	SLES-02965 / SLES-02966 / SLES-02967 / SLES-02968 / SLES-02969 / SLES-12965 / SLES-12966 / SLES-12967 / SLES-12968 / SLES-12969 / SLES-22965 / SLES-22966 / SLES-22967 / SLES-22968 / SLES-22969 / SLES-32965 / SLES-32966 / SLES-32967 / SLES-32968 / SLES-32969
NPEF00077	Monsters, Inc. Scare Island	EU	fuzzy:0.92	Disney-Pixar Monsters, Inc.: Scare Island | Disney-Pixar Monsters, Inc.: Scare Island (Demo)	SCED-03811 / SCES-03759
NPEF00080	A Bug’s Life	EU	fuzzy:0.92(diff region)	Disney/Pixar A Bug's Life	SLPM-86330
NPEF00082	Disney’s Party Time with Winnie the Pooh	EU	exact	Disney's Party Time with Winnie the Pooh	SCES-03705
NPEF00083	Vagrant Story	EU	exact	Vagrant Story	SLES-02754 / SLES-02755 / SLES-02756
NPEF00084	Lilo & Stitch: Trouble in Paradise	EU	fuzzy:0.93	Disney's Lilo & Stitch: Trouble in Paradise	SCES-03871
NPEF00085	Peter Pan: Adventures in Neverland	EU	fuzzy:0.87	Disney's Peter Pan: Adventures in Never Land | Disney's Peter Pan: Adventures in Never Land (Demo)	SCED-03883 / SCES-03707
NPEF00087	Front Mission 3	EU	exact	Front Mission 3 (Beta)	SLES-02423
NPEF00088	Atlantis: The Lost Empire	EU	fuzzy:0.93	Disney's Atlantis: The Lost Empire	SCED-03636 / SCES-03533
NPEF00093	Toy Story 2: Buzz Lightyear to the Rescue	EU	fuzzy:0.92	Disney-Pixar Toy Story 2: Buzz Lightyear to the Rescue! | Disney-Pixar Toy Story 2: Buzz Lightyear to the Rescue! (Demo)	SLED-02416 / SLES-02067
NPEF00094	Toy Story Racer	EU	fuzzy:0.91	Disney-Pixar Toy Story Racer	SLES-03396 / SLES-03397 / SLES-03398
NPEF00097	Oddworld: Abe’s Exoddus	EU	exact	Oddworld: Abe's Exoddus (Disc 1) | Oddworld: Abe's Exoddus (Disc 2)	SLES-01480 / SLES-01503 / SLES-01504 / SLES-01505 / SLES-11480 / SLES-11503 / SLES-11504 / SLES-11505
NPEF00098	Oddworld: Abe’s Oddysee	EU	exact	Oddworld: Abe's Oddysee | Oddworld: Abe's Oddysee (Demo)	SLED-00725 / SLES-00664 / SLES-00839 / SLES-00840 / SLES-00841
NPEF00103	Sorcerer’s Maze	EU	exact	Sorcerer's Maze	SLES-04086
NPEF00104	SuperStar Dance Club	EU	fuzzy:0.93	Superstar Dance Club: 1 Hits!!!	SLES-04088
NPEF00105	Jigsaw Madness	EU	exact	Jigsaw Madness	SLES-04089
NPEF00106	Airboat Racing	EU	fuzzy:0.95	XS Airboat Racing	SLES-04101
NPEF00107	XS Junior League Soccer	EU	exact	XS Junior League Soccer	SLES-04120
NPEF00108	Rayman 2: The Great Escape (Multi2: FR/DE)	EU	exact	Rayman 2: The Great Escape	SLES-02905 / SLES-02906
NPEF00109	Tekken 2	EU	exact	Tekken 2	SCES-00255
NPEF00110	Blood Omen: Legacy of Kain	EU	exact	Blood Omen: Legacy of Kain	SLES-00075 / SLES-00522 / SLES-00523
NPEF00112	Fear Effect 2	EU	fuzzy:0.95	Fear Effect (Disc 1) | Fear Effect (Disc 2) | Fear Effect (Disc 3) | Fear Effect (Disc 4)	SLES-02166 / SLES-02167 / SLES-02168 / SLES-12166 / SLES-12167 / SLES-12168 / SLES-22166 / SLES-22167 / SLES-22168 / SLES-32166 / SLES-32167 / SLES-32168
NPEF00113	Fighting Force	EU	exact	Fighting Force (Demo) | Fighting Force (EDC)	SLED-00881 / SLES-00731
NPEF00114	Fighting Force 2	EU	exact	Fighting Force 2 | Fighting Force 2 (Demo)	SLED-02314 / SLES-02233 / SLES-02235 / SLES-02237
NPEF00115	Legacy of Kain: Soul Reaver	EU	exact	Legacy of Kain: Soul Reaver | Legacy of Kain: Soul Reaver (Demo)	SLED-02252 / SLES-01301 / SLES-02024 / SLES-02025 / SLES-02026 / SLES-02027
NPEF00117	Gex	EU	exact	Gex	SLES-00133
NPEF00118	Gex: Deep Cover Gecko	EU	exact	Gex: Deep Cover Gecko | Gex: Deep Cover Gecko (Demo)	SLED-01954 / SLES-01299 / SLES-01908
NPEF00119	Gex 3D: Enter The Gecko	EU	exact	Gex 3D: Enter the Gecko | Gex 3D: Enter the Gecko (Demo)	SLED-01112 / SLES-00596
NPEF00120	Tomb Raider: The Last Revelation	EU	exact	Tomb Raider: The Last Revelation | Tomb Raider: The Last Revelation (Demo)	SLED-02418 / SLES-02238 / SLES-02241 / SLES-02242
NPEF00121	Tomb Raider Chronicles	EU	exact	Tomb Raider Chronicles	SLES-03331 / SLES-03336
NPEF00122	Tomb Raider 3: Adventures of Lara Croft	EU	fuzzy:0.95	Tomb Raider III: Adventures of Lara Croft | Tomb Raider III: Adventures of Lara Croft (Rev 1) | Tomb Raider III: Adventures of Lara Croft (Rev 1) (EDC)	SLES-01649 / SLES-01683 / SLES-01684 / SLES-01685
NPEF00123	Urban Chaos	EU	exact	Urban Chaos	SLES-02071 / SLES-02354 / SLES-02355
NPEF00124	Grandia	EU	exact	Grandia (Disc 1) | Grandia (Disc 2)	SLES-02397 / SLES-02398 / SLES-02399 / SLES-12397 / SLES-12398 / SLES-12399
NPEF00125	PONG	EU	exact	Pong	SLES-02020
NPEF00126	Missile Command (EN/IT)	EU	exact	Missile Command	SLES-02245 / SLES-02482
NPEF00127	Centipede	EU	exact	Centipede	SLES-01664 / SLES-01900
NPEF00128	Alone in the Dark: The New Nightmare	EU	exact	Alone in the Dark: The New Nightmare (Disc 1) | Alone in the Dark: The New Nightmare (Disc 2)	SLES-02801 / SLES-02802 / SLES-02803 / SLES-02804 / SLES-02805 / SLES-12801 / SLES-12802 / SLES-12803 / SLES-12804 / SLES-12805
NPEF00129	Atari Anniversary Edition Redux	EU	exact	Atari Anniversary Edition Redux	SLES-03808
NPEF00130	Gunship	EU	exact	Gunship	SLES-00027
NPEF00131	Critical Depth	EU	exact	Critical Depth	SLES-00136
NPEF00134	Tekken	EU	exact	Tekken	SCES-00005
NPEF00135	R4: Ridge Racer Type 4	EU	exact(other region)	R4: Ridge Racer Type 4 | R4: Ridge Racer Type 4 (Disc 1) | R4: Ridge Racer Type 4 (Disc 2) | R4: Ridge Racer Type 4 [PSOne Books]	SCPS-45354 / SCPS-45355 / SCPS-45356 / SCPS-46001 / SLPS-01798 / SLPS-01800 / SLPS-91463 / SLUS-00797
NPEF00136	All Star Boxing	EU	exact	All Star Boxing	SLES-03958
NPEF00137	ATV Racers	EU	exact	ATV Racers	SLES-04059
NPEF00139	Gubble	EU	exact	Gubble	SLES-03208
NPEF00140	Miracle Space Race	EU	exact	Miracle Space Race	SLES-04057
NPEF00142	Snowboard Racer	EU	exact	Snowboard Racer	SLES-03960
NPEF00143	Sports Superbike 2	EU	exact	Sports Superbike 2	SLES-03827
NPEF00144	Super Slammin’ Dodgeball	EU	exact	Super Slammin' Dodgeball	SLES-03961
NPEF00148	40 Winks	EU	exact	40 Winks | 40 Winks (Demo)	SLED-02435 / SLES-01937 / SLES-01940 / SLES-01941
NPEF00150	Parasite Eve II (Italian)	EU	exact	Parasite Eve II (Disc 1) | Parasite Eve II (Disc 2)	SLES-02558 / SLES-02559 / SLES-02560 / SLES-02561 / SLES-02562 / SLES-12558 / SLES-12559 / SLES-12560 / SLES-12561 / SLES-12562
NPEF00152	Final Fantasy V (100% identical, different link)	EU	exact(other region)	Final Fantasy V	SCPS-45214 / SLPM-86081 / SLPS-01949
NPEF00153	A Bug's life and Monster's Inc	EU	none		
NPEF00154	Atlantis and Hercules	EU	fuzzy:0.64	Atlantis: The Lost Tales (Disc 1) | Atlantis: The Lost Tales (Disc 2) | Atlantis: The Lost Tales (Disc 3)	SLES-01291 / SLES-01605 / SLES-11291 / SLES-11605 / SLES-21291 / SLES-21605
NPEF00155	Little Mermaid 2 & Winnie the Pooh	EU	fuzzy:0.66	Disney Learning: Winnie the Pooh	SLES-03983
NPEF00156	Toy Story Racer & Toy Story 2	EU	fuzzy:0.91	Disney-Pixar Toy Story Racer	SLES-03396 / SLES-03397 / SLES-03398
NPEF00157	Final Fantasy VI	EU	exact	Final Fantasy VI | Final Fantasy VI (Bonus Disc: Final Fantasy X Demo)	SCED-50642 / SCES-03828
NPEF00158	Streak: Hover Board Racing	EU	fuzzy:0.98	Streak Hoverboard Racing	SLES-01437
NPEF00159	Bugriders: The Race of Kings	EU	exact	Bugriders: The Race of Kings	SLES-00875
NPEF00161	Street Fighter Alpha 2	EU	exact	Street Fighter Alpha 2	SLES-00496
NPEF00163	Resident Evil: Director’s Cut	EU	exact	Resident Evil: Director's Cut	SLES-00969 / SLES-00970 / SLES-00971
NPEF00167	Arc the Lad	EU	exact(other region)	Arc the Lad | Arc the Lad [PSOne Books]	SCPS-10008 / SCPS-91004 / SCPS-91302
NPEF00168	Arc the Lad II	EU	exact(other region)	Arc the Lad II	SCPS-10026 / SCPS-91071 / SCPS-91310
NPEF00169	Arc the Lad III	EU	exact(other region)	Arc the Lad III | Arc the Lad III (Disc 1) | Arc the Lad III (Disc 2)	PAPX-90093 / PAPX-90099 / PCPX-96176 / SCPS-10106 / SCPS-10107 / SCPS-45438 / SCPS-45439 / SCPS-91228 / SCPS-91229 / SCPS-91316 / SCPS-91317
NPEF00170	Arc Arena: Monster Tournament	EU	fuzzy:0.92(diff region)	Arc the Lad Collection: Arc Arena: Monster Tournament	SLUS-01255
NPEF00171	Arcade Hits: Shienryu	EU	fuzzy:0.98(diff region)	Arcade Hits: Shienryuu	SLPM-87228
NPEF00172	Arcade Hits: Sonic Wings Special	EU	exact(other region)	Arcade Hits: Sonic Wings Special	SLPM-87137
NPEF00175	Alundra	EU	exact	Alundra | Alundra (Demo)	SLED-01308 / SLES-01135 / SLES-01198 / SLES-01256 / SLES-01257 / SLES-01258
NPEF00176	Blockids	EU	exact	Blockids	SLES-04003
NPEF00177	Cho Aniki	EU	none		
NPEF00178	Dezaemon Plus	EU	exact(other region)	Dezaemon Plus	SLPS-00335
NPEF00179	Gaia Seed: Project Seed Trap	EU	fuzzy:0.98(diff region)	GaiaSeed: Project Seed Trap	SLPS-00624
NPEF00180	Galaxy Fight	EU	exact	Galaxy Fight	SLES-00197
NPEF00182	Tall Unlimited	EU	exact(other region)	Tall Unlimited	SLPM-87116 / SLPS-02366
NPEF00184	Rageball	EU	exact	Rageball	SLES-03511
NPEF00185	Rascal Racers	EU	exact	Rascal Racers	SLES-04058
NPEF00186	Suikoden II	EU	exact	Suikoden II | Suikoden II (Demo)	SLED-02742 / SLES-02442 / SLES-02443 / SLES-02444 / SLES-02445 / SLES-02446
NPEF00196	Klonoa: Door to Phantomile	EU	exact	Klonoa: Door to Phantomile	SCES-00942 / SCES-01185 / SCES-01186 / SCES-01187 / SCES-01188
NPEF00197	Fear Effect	EU	exact	Fear Effect (Disc 1) | Fear Effect (Disc 2) | Fear Effect (Disc 3) | Fear Effect (Disc 4)	SLES-02166 / SLES-02167 / SLES-02168 / SLES-12166 / SLES-12167 / SLES-12168 / SLES-22166 / SLES-22167 / SLES-22168 / SLES-32166 / SLES-32167 / SLES-32168
NPEF00198	Resident Evil 2	EU	exact	Resident Evil 2 (Disc 1) | Resident Evil 2 (Disc 2) | Resident Evil 2 (Preview)	SLED-00977 / SLES-00972 / SLES-00973 / SLES-00974 / SLES-00975 / SLES-00976 / SLES-10972 / SLES-10973 / SLES-10974 / SLES-10975 / SLES-10976
NPEF00199	Resident Evil 3: Nemesis	EU	exact	Resident Evil 3: Nemesis | Resident Evil 3: Nemesis (Demo)	SLED-02541 / SLES-02529 / SLES-02530 / SLES-02531 / SLES-02532 / SLES-02533 / SLES-02698
NPEF00200	NAMCO Heritage Bundle	EU	none		
NPEF00201	Pandemonium	EU	exact	Pandemonium! | Pandemonium! (Demo)	SLED-00570 / SLES-00526
NPEF00202	Pandemonium 2	EU	exact	Pandemonium 2 | Pandemonium 2 (Demo)	SLED-01015 / SLES-00965
NPEF00203	Mickey’s Wild Adventure	EU	exact	Mickey's Wild Adventure (EDC)	SCES-00163
NPEF00205	Buzz Lightyear of Star Command	EU	fuzzy:0.92	Disney-Pixar Buzz Lightyear of Star Command	SLES-03310
NPEF00264	All-Star Boxing	EU	exact	All Star Boxing	SLES-03958
NPEF00270	Dezaemon Kids!	EU	exact(other region)	Dezaemon Kids!	SLPS-01503
NPEF00272	Tomba!	EU	exact(other region)	Tomba! | Tomba! (Demo)	SCUS-94236 / SCUS-94255 / SLPS-01144
NPEF00273	Tomba! 2: The Evil Swine Return	EU	exact(other region)	Tomba! 2: The Evil Swine Return | Tomba! 2: The Evil Swine Return (Demo)	SCUS-94454 / SCUS-94464
NPEF00286	Harvest Moon: Back to Nature	EU	exact	Harvest Moon: Back to Nature (Rev 1)	SLES-02781
NPEF00302	Metal Gear Solid: Special Missions	EU	exact	Metal Gear Solid: Special Missions	SLES-02136
NPHB00641	Smash Court 2	ASIA	exact	Smash Court 2	SLPS-01693
NPHI00001	Arc The Lad	ASIA	exact	Arc the Lad | Arc the Lad [PSOne Books]	SCPS-10008 / SCPS-91004 / SCPS-91302
NPHI00002	Everybody's Golf2	ASIA	fuzzy:0.97	Everybody's Golf 2	SCES-02146
NPHI00003	JumpingFlash!	ASIA	fuzzy:0.88	Rap-la-MuuMuu from JumpingFlash! 2	PAPX-90007
NPHI00004	TOMARUNNER!	ASIA	fuzzy:0.90	Gekisou Tomarunner	PCPX-96164 / SCPS-10087
NPHI00011	Panekit	ASIA	fuzzy:0.87	Panekit: Infinitive Crafting Toy Case	SCPS-10096
NPHI00012	XI[sai]	ASIA	exact	XI [Sai] | XI [sГЎi]	PAPX-90032 / PAPX-90037 / PAPX-90039 / SCPS-10051 / SCPS-45268 / SCPS-91166 / SCPS-91303
NPHI00013	DEPTH	ASIA	exact	Depth	SCPS-18003
NPHI00014	JumpingFlash!2	ASIA	fuzzy:0.88	Rap-la-MuuMuu from JumpingFlash! 2	PAPX-90007
NPHI00015	WILD ARMS	ASIA	exact	Wild Arms	PCPX-96034 / SCES-00321 / SCES-01171 / SCES-01172 / SCES-01173 / SCES-01174 / SCPS-10028 / SCPS-45027 / SCPS-91038 / SCPS-91306 / SCUS-94608
NPHI00016	Robbit mon Dieu	ASIA	exact	Robbit mon Dieu	PAPX-90098 / SCPS-10103
NPHI00017	Bealphareth	ASIA	exact	Bealphareth	SCPS-10138
NPHI00018	Tiny Bullets	ASIA	exact	Tiny Bullets	SCPS-10130
NPHI00020	Ape Escape! (For PS3)	ASIA	exact	Ape Escape | Ape Escape (Demo 1) (EDC) | Ape Escape (Demo 2) | Ape Escape (Demo)	SCED-02133 / SCES-01564 / SCES-02028 / SCES-02029 / SCES-02030 / SCUS-94423 / SCUS-94470 / SCUS-94489
NPHI00021	My Hot Cooking (For PS3)	ASIA	none		
NPHI00022	PoPoLoCrois	ASIA	fuzzy:0.95	Popolocrois II [PlayStation the Best] (Disc 1) | Popolocrois II [PlayStation the Best] (Disc 2) | Popolocrois II [PlayStation the Best] (Disc 3)	SCPS-91220 / SCPS-91221 / SCPS-91222
NPHI00023	XI[sai] JUMBO	ASIA	exact	XI [Sai] Jumbo | XI [sГЎi] Jumbo	SCPS-10123 / SCPS-45465 / SCPS-91231
NPHI00024	I.Q Intelligent Qube	ASIA	exact	I.Q: Intelligent Qube | I.Q: Intelligent Qube (Demo)	PCPX-96058 / SCPS-10029 / SCPS-45036 / SCPS-91068 / SCUS-94181 / SCUS-94196
NPHI00025	I.Q FINAL	ASIA	exact	I.Q Final | I.Q Final [PlayStation the Best]	PAPX-90063 / PCPX-96137 / SCPS-10071 / SCPS-91227 / SCPS-91311
NPHI00026	Arc The Lad II	ASIA	exact	Arc the Lad II	SCPS-10026 / SCPS-91071 / SCPS-91310
NPHI00027	Arc The Lad III	ASIA	exact	Arc the Lad III | Arc the Lad III (Disc 1) | Arc the Lad III (Disc 2)	PAPX-90093 / PAPX-90099 / PCPX-96176 / SCPS-10106 / SCPS-10107 / SCPS-45438 / SCPS-45439 / SCPS-91228 / SCPS-91229 / SCPS-91316 / SCPS-91317
NPHI00028	Arc the Lad Monster Game with Casino Game	ASIA	exact	Arc the Lad: Monster Game with Casino Game (Disc 1) (Monster Game) | Arc the Lad: Monster Game with Casino Game (Disc 2) (Casino Game)	SCPS-10040 / SCPS-10041
NPHI00029	Um Jammer Lammy	ASIA	exact	Um Jammer Lammy | Um Jammer Lammy (Demo) | Um Jammer Lammy [PSOne Books]	PCPX-96150 / SCES-01753 / SCPS-18011 / SCPS-45391 / SCPS-91226 / SCPS-91325 / SCUS-94398 / SCUS-94448
NPHI00030	Gunners Heaven	ASIA	exact	Gunners Heaven	SCPS-10006
NPHI00031	CIRCADIA	ASIA	exact	Circadia | Circadia (Disc 1) | Circadia (Disc 2)	PAPX-90073 / PCPX-96138 / PCPX-96140 / SCPS-10077 / SCPS-10078
NPHI00032	The Chronicles of Berdeseruba	ASIA	fuzzy:0.65	Chronicles of the Sword (Disc 1) | Chronicles of the Sword (Disc 2)	SCUS-94700 / SCUS-94701 / SLES-00165 / SLES-00166 / SLES-00167 / SLES-00191 / SLES-00192 / SLES-10165 / SLES-10166 / SLES-10167 / SLES-10191 / SLES-10192
NPHI00033	Motor Toon Grand Prix	ASIA	exact	Motor Toon Grand Prix	SCPS-10001 / SCUS-94355
